year,country,continent,gdpPercap,lifeExp,pop
1953,Vanuatu,east_asia_pacific,1350,45.3,51800
1953,Venezuela,america_south,11500,56.9,6240000
1953,Vietnam,east_asia_pacific,1030,49.6,26600000
1953,Yemen,asia_west,1370,26.2,4620000
1953,Zambia,africa_sub_saharan,2880,47,2490000
1953,Zimbabwe,africa_sub_saharan,1640,50.7,3010000
1954,Afghanistan,asia_west,1130,34.4,8150000
1954,Albania,europe_east,2150,56.5,1380000
1954,Algeria,africa_north,4340,48.6,9610000
1954,Angola,africa_sub_saharan,3290,38.7,5000000
1954,Antigua and Barbuda,america_north,3830,60,52200
1954,Argentina,america_south,8180,62.5,18600000
1954,Armenia,europe_east,2020,59.9,1510000
1954,Australia,east_asia_pacific,12700,70.2,9010000
1954,Austria,europe_west,8490,67.3,6940000
1954,Azerbaijan,europe_east,3990,55.7,3230000
1954,Bahamas,america_north,11900,59.8,85800
1954,Bahrain,asia_west,18900,45.2,128000
1954,Bangladesh,asia_west,1050,41.3,41200000
1954,Barbados,america_north,3700,61.1,225000
1954,Belarus,europe_east,3120,65.5,7760000
1954,Belgium,europe_west,11400,68.6,8830000
1954,Belize,america_north,1920,57.4,77700
1954,Benin,africa_sub_saharan,1200,37.8,2290000
1954,Bhutan,asia_west,888,38.1,193000
1954,Bolivia,america_south,3010,44.2,3310000
1954,Bosnia and Herzegovina,europe_east,1330,55.5,2880000
1954,Botswana,africa_sub_saharan,895,49.6,459000
1954,Brazil,america_south,3370,53.6,60800000
1954,Brunei,east_asia_pacific,60500,57.5,60100
1954,Bulgaria,europe_east,3380,64.2,7500000
1954,Burkina Faso,africa_sub_saharan,576,35.3,4460000
1954,Burundi,africa_sub_saharan,577,40.1,2490000
1954,Cambodia,east_asia_pacific,1250,43,4910000
1954,Cameroon,africa_sub_saharan,1620,43.1,4620000
1954,Canada,america_north,12700,70.1,15300000
1954,Cape Verde,africa_sub_saharan,787,52.4,197000
1954,Central African Republic,africa_sub_saharan,1320,38.4,1380000
1954,Chad,africa_sub_saharan,1340,42.3,2690000
1954,Chile,america_south,5460,56.2,6760000
1954,China,east_asia_pacific,696,45.5,602000000
1954,Colombia,america_south,3360,55.9,13800000
1954,Comoros,africa_sub_saharan,893,43.7,173000
1954,"Congo, Dem. Rep.",africa_sub_saharan,2050,44.4,13200000
1954,"Congo, Rep.",africa_sub_saharan,1970,41.1,900000
1954,Costa Rica,america_north,3560,59.7,1080000
1954,Cote d'Ivoire,africa_sub_saharan,2200,37.5,2940000
1954,Croatia,europe_east,5390,61.7,4000000
1954,Cuba,america_north,8660,61.9,6420000
1954,Cyprus,europe_west,4350,65.6,521000
1954,Czech Republic,europe_east,8490,68.2,9290000
1954,Denmark,europe_west,12800,71.3,4410000
1954,Djibouti,africa_north,3440,49.1,67900
1954,Dominican Republic,america_north,2320,51.6,2690000
1954,Ecuador,america_south,3960,53,3850000
1954,Egypt,africa_north,1760,42.6,22900000
1954,El Salvador,america_north,3640,48,2370000
1954,Equatorial Guinea,africa_sub_saharan,540,38.2,238000
1954,Eritrea,africa_sub_saharan,850,39.7,1220000
1954,Estonia,europe_east,5620,64.8,1150000
1954,Ethiopia,africa_sub_saharan,607,35.3,19600000
1954,Fiji,east_asia_pacific,3070,56.5,324000
1954,Finland,europe_east,8510,67.3,4190000
1954,France,europe_west,9010,68.5,43100000
1954,Gabon,africa_sub_saharan,903,41.4,481000
1954,Gambia,africa_sub_saharan,1080,42.4,293000
1954,Georgia,europe_east,2570,58.8,3670000
1954,Germany,europe_west,9900,67.9,71200000
1954,Ghana,africa_sub_saharan,2000,47.3,5500000
1954,Greece,europe_west,4630,68,7950000
1954,Grenada,america_north,1810,59.8,79400
1954,Guatemala,america_north,2980,41.7,3520000
1954,Guinea,africa_sub_saharan,698,40,3270000
1954,Guinea-Bissau,africa_sub_saharan,1100,37.3,567000
1954,Guyana,america_south,3650,58.5,465000
1954,Haiti,america_north,2400,37.5,3450000
1954,Honduras,america_north,2360,45.8,1720000
1954,Hungary,europe_east,6950,65.4,9770000
1954,Iceland,europe_west,9890,73.5,154000
1954,India,asia_west,957,37.3,402000000
1954,Indonesia,east_asia_pacific,1680,40.5,75500000
1954,Iran,asia_west,3770,44.7,18800000
1954,Iraq,asia_west,5480,41.6,6360000
1954,Ireland,europe_west,6850,68.3,2910000
1954,Israel,asia_west,5050,65,1640000
1954,Italy,europe_west,7760,67.8,48100000
1954,Jamaica,america_north,3770,60.3,1520000
1954,Japan,east_asia_pacific,3330,64.8,88000000
1954,Jordan,asia_west,3120,49.1,644000
1954,Kazakhstan,asia_west,6640,56.7,7640000
1954,Kenya,africa_sub_saharan,1840,46.8,6780000
1954,Kiribati,east_asia_pacific,2320,46.7,35800
1954,Kuwait,asia_west,10500,57.5,174000
1954,Kyrgyz Republic,asia_west,2480,52.8,1860000
1954,Lao,east_asia_pacific,1180,38.3,1850000
1954,Latvia,europe_east,4330,64.2,1980000
1954,Lebanon,asia_west,9470,61.5,1480000
1954,Lesotho,africa_sub_saharan,490,48,777000
1954,Liberia,africa_sub_saharan,1640,39.4,991000
1954,Libya,africa_north,5690,42,1210000
1954,Lithuania,europe_east,7170,65.8,2610000
1954,Luxembourg,europe_west,18900,66.8,303000
1954,"Macedonia, FYR",europe_east,2820,57.1,1370000
1954,Madagascar,africa_sub_saharan,2080,41.2,4440000
1954,Malawi,africa_sub_saharan,458,38.7,3190000
1954,Malaysia,east_asia_pacific,2880,55.9,6840000
1954,Maldives,asia_west,950,30.2,78000
1954,Mali,africa_sub_saharan,749,32.6,4920000
1954,Malta,europe_west,2640,65.3,313000
1954,Mauritania,africa_sub_saharan,1350,42.9,727000
1954,Mauritius,africa_sub_saharan,2550,50.2,554000
1954,Mexico,america_north,4860,52.8,31600000
1954,"Micronesia, Fed. Sts.",east_asia_pacific,1260,53.8,36800
1954,Moldova,europe_east,2950,57.8,2560000
1954,Mongolia,east_asia_pacific,984,43.2,839000
1954,Montenegro,europe_east,4580,62.2,433000
1954,Morocco,africa_north,2140,48.2,10200000
1954,Mozambique,africa_sub_saharan,432,37.8,6580000
1954,Myanmar,east_asia_pacific,638,36.4,18500000
1954,Namibia,africa_sub_saharan,4090,46.8,526000
1954,Nepal,asia_west,875,40.7,9140000
1954,Netherlands,europe_west,10900,72.5,10600000
1954,New Zealand,east_asia_pacific,14900,70.5,2090000
1954,Nicaragua,america_north,4340,46.4,1460000
1954,Niger,africa_sub_saharan,1040,41,2880000
1954,Nigeria,africa_sub_saharan,3150,44.8,40400000
1954,North Korea,east_asia_pacific,1080,47.6,9970000
1954,Norway,europe_west,13200,73.2,3400000
1954,Oman,asia_west,3600,37.7,486000
1954,Pakistan,asia_west,1190,42.3,39700000
1954,Palestine,asia_west,1230,51.7,969000
1954,Panama,america_north,3380,59.7,954000
1954,Papua New Guinea,east_asia_pacific,1000,40.6,1790000
1954,Paraguay,america_south,2840,66.1,1630000
1954,Peru,america_south,4830,40.4,8560000
1954,Philippines,east_asia_pacific,2290,57.6,21400000
1954,Poland,europe_west,5270,62.9,26800000
1954,Portugal,europe_west,4420,62.4,8600000
1954,Qatar,asia_west,3880,55.8,34000
1954,Romania,europe_east,4780,61.5,17200000
1954,Russia,europe_east,8510,60.6,110000000
1954,Rwanda,africa_sub_saharan,583,42.1,2450000
1954,Samoa,east_asia_pacific,3120,54.1,91700
1954,Sao Tome and Principe,africa_sub_saharan,1210,48.9,58200
1954,Saudi Arabia,asia_west,4190,50.7,3460000
1954,Senegal,africa_sub_saharan,1870,42.6,2740000
1954,Serbia,europe_east,4970,61.5,7150000
1954,Seychelles,africa_sub_saharan,5520,57.9,38500
1954,Sierra Leone,africa_sub_saharan,1150,36.9,2130000
1954,Singapore,east_asia_pacific,4550,62,1240000
1954,Slovak Republic,europe_east,6290,66.8,3740000
1954,Slovenia,europe_east,5720,65.3,1510000
1954,Solomon Islands,east_asia_pacific,1010,46.4,99200
1954,Somalia,africa_sub_saharan,1110,40.9,2440000
1954,South Africa,africa_sub_saharan,7460,49.3,15000000
1954,South Korea,east_asia_pacific,1050,48.5,20900000
1954,South Sudan,africa_sub_saharan,2080,37.7,2690000
1954,Spain,europe_west,4950,66.8,28900000
1954,Sri Lanka,asia_west,1890,56.5,8590000
1954,St. Lucia,america_north,1780,55,86100
1954,St. Vincent and the Grenadines,america_north,2420,51.8,72000
1954,Sudan,africa_sub_saharan,1960,45.6,6370000
1954,Suriname,america_south,6050,57.9,243000
1954,Swaziland,africa_sub_saharan,1590,44.5,299000
1954,Sweden,europe_west,12900,72.2,7220000
1954,Switzerland,europe_west,23000,69.9,4910000
1954,Syria,asia_west,2570,53.4,3800000
1954,Tajikistan,asia_west,2680,50.8,1740000
1954,Tanzania,africa_sub_saharan,1050,46,8500000
1954,Thailand,east_asia_pacific,1290,54.3,23100000
1954,Timor-Leste,east_asia_pacific,710,33.6,455000
1954,Togo,africa_sub_saharan,1100,39.8,1460000
1954,Tonga,east_asia_pacific,1440,59.7,54200
1954,Trinidad and Tobago,america_north,5020,59,717000
1954,Tunisia,africa_north,1990,43.4,3890000
1954,Turkey,europe_east,4020,44.9,23700000
1954,Turkmenistan,asia_west,5500,50,1330000
1954,Uganda,africa_sub_saharan,791,41.8,5750000
1954,Ukraine,europe_east,4350,63.1,39500000
1954,United Arab Emirates,asia_west,1240,47.9,76500
1954,United Kingdom,europe_west,12200,70.1,50900000
1954,United States,america_north,16600,69.5,169000000
1954,Uruguay,america_south,9090,66.3,2340000
1954,Uzbekistan,asia_west,1880,56.7,7080000
1954,Vanuatu,east_asia_pacific,1360,46,53300
1954,Venezuela,america_south,12100,57.5,6500000
1954,Vietnam,east_asia_pacific,1060,50.3,27400000
1954,Yemen,asia_west,1370,27.1,4690000
1954,Zambia,africa_sub_saharan,2980,47.5,2560000
1954,Zimbabwe,africa_sub_saharan,1660,51.2,3100000
1955,Afghanistan,asia_west,1130,35.1,8270000
1955,Albania,europe_east,2270,57.3,1420000
1955,Algeria,africa_north,4390,49.2,9830000
1955,Angola,africa_sub_saharan,3510,39.3,5120000
1955,Antigua and Barbuda,america_north,3920,60.5,52900
1955,Argentina,america_south,8580,62.9,18900000
1955,Armenia,europe_east,2140,60.3,1560000
1955,Australia,east_asia_pacific,13100,70.5,9210000
1955,Austria,europe_west,9400,67.5,6950000
1955,Azerbaijan,europe_east,4250,56,3330000
1955,Bahamas,america_north,12400,60.2,88600
1955,Bahrain,asia_west,19600,46.3,134000
1955,Bangladesh,asia_west,977,41.7,42100000
1955,Barbados,america_north,3890,61.7,227000
1955,Belarus,europe_east,3330,65.8,7800000
1955,Belgium,europe_west,11700,68.6,8890000
1955,Belize,america_north,1930,58,79900
1955,Benin,africa_sub_saharan,1180,38.3,2300000
1955,Bhutan,asia_west,898,38.7,197000
1955,Bolivia,america_south,3100,44.5,3370000
1955,Bosnia and Herzegovina,europe_east,1380,56.5,2940000
1955,Botswana,africa_sub_saharan,909,50,470000
1955,Brazil,america_south,3550,54.2,62600000
1955,Brunei,east_asia_pacific,61600,58.1,63400
1955,Bulgaria,europe_east,3580,64.6,7560000
1955,Burkina Faso,africa_sub_saharan,590,35.8,4520000
1955,Burundi,africa_sub_saharan,586,40.4,2530000
1955,Cambodia,east_asia_pacific,1190,43.2,5050000
1955,Cameroon,africa_sub_saharan,1660,43.5,4700000
1955,Canada,america_north,13500,70.1,15700000
1955,Cape Verde,africa_sub_saharan,787,52.6,197000
1955,Central African Republic,africa_sub_saharan,1340,38.9,1400000
1955,Chad,africa_sub_saharan,1370,42.6,2740000
1955,Chile,america_south,5550,56.5,6910000
1955,China,east_asia_pacific,708,47,611000000
1955,Colombia,america_south,3370,57,14200000
1955,Comoros,africa_sub_saharan,902,44.1,176000
1955,"Congo, Dem. Rep.",africa_sub_saharan,2140,44.8,13500000
1955,"Congo, Rep.",africa_sub_saharan,2000,41.8,920000
1955,Costa Rica,america_north,3830,60.3,1120000
1955,Cote d'Ivoire,africa_sub_saharan,2230,38.3,3030000
1955,Croatia,europe_east,5660,62.1,4030000
1955,Cuba,america_north,8930,62.5,6540000
1955,Cyprus,europe_west,4530,66,530000
1955,Czech Republic,europe_east,9130,69.1,9360000
1955,Denmark,europe_west,12900,71.9,4440000
1955,Djibouti,africa_north,3460,49.6,69600
1955,Dominican Republic,america_north,2390,52.5,2780000
1955,Ecuador,america_south,3980,53.7,3960000
1955,Egypt,africa_north,1730,43.7,23500000
1955,El Salvador,america_north,3720,48.9,2430000
1955,Equatorial Guinea,africa_sub_saharan,548,38.6,239000
1955,Eritrea,africa_sub_saharan,880,40,1250000
1955,Estonia,europe_east,6000,65.5,1160000
1955,Ethiopia,africa_sub_saharan,628,35.8,19900000
1955,Fiji,east_asia_pacific,3150,57,335000
1955,Finland,europe_east,8850,67.1,4240000
1955,France,europe_west,9460,68.7,43500000
1955,Gabon,africa_sub_saharan,976,41.9,483000
1955,Gambia,africa_sub_saharan,1090,42.8,304000
1955,Georgia,europe_east,2740,59.2,3710000
1955,Germany,europe_west,11000,68.2,71500000
1955,Ghana,africa_sub_saharan,1820,47.9,5680000
1955,Greece,europe_west,4930,68.3,8010000
1955,Grenada,america_north,1850,60.4,81000
1955,Guatemala,america_north,2970,42.1,3630000
1955,Guinea,africa_sub_saharan,712,40.4,3320000
1955,Guinea-Bissau,africa_sub_saharan,1030,37.6,575000
1955,Guyana,america_south,3550,58.7,483000
1955,Haiti,america_north,2260,38,3510000
1955,Honduras,america_north,2340,46.5,1770000
1955,Hungary,europe_east,7520,66.8,9830000
1955,Iceland,europe_west,10600,73.4,158000
1955,India,asia_west,957,38,409000000
1955,Indonesia,east_asia_pacific,1720,41.4,77300000
1955,Iran,asia_west,3690,45.4,19300000
1955,Iraq,asia_west,5110,43,6500000
1955,Ireland,europe_west,7090,68.3,2900000
1955,Israel,asia_west,5540,65.5,1720000
1955,Italy,europe_west,8170,68.2,48400000
1955,Jamaica,america_north,4100,61.1,1540000
1955,Japan,east_asia_pacific,3520,65.9,89000000
1955,Jordan,asia_west,2840,50,683000
1955,Kazakhstan,asia_west,7080,57.1,7990000
1955,Kenya,africa_sub_saharan,1890,47.4,6980000
1955,Kiribati,east_asia_pacific,2400,47.2,36600
1955,Kuwait,asia_west,11600,58.6,182000
1955,Kyrgyz Republic,asia_west,2520,53.3,1900000
1955,Lao,east_asia_pacific,1190,38.5,1890000
1955,Latvia,europe_east,4620,65.3,2000000
1955,Lebanon,asia_west,10100,61.9,1530000
1955,Lesotho,africa_sub_saharan,498,48.8,788000
1955,Liberia,africa_sub_saharan,1650,39.7,1010000
1955,Libya,africa_north,6990,42.5,1250000
1955,Lithuania,europe_east,7640,66.4,2630000
1955,Luxembourg,europe_west,19600,67.1,305000
1955,"Macedonia, FYR",europe_east,2970,57.9,1390000
1955,Madagascar,africa_sub_saharan,2120,41.8,4540000
1955,Malawi,africa_sub_saharan,459,39,3250000
1955,Malaysia,east_asia_pacific,2830,56.5,7040000
1955,Maldives,asia_west,972,30.4,79700
1955,Mali,africa_sub_saharan,764,32.9,4980000
1955,Malta,europe_west,2670,65.4,313000
1955,Mauritania,africa_sub_saharan,1390,43.6,747000
1955,Mauritius,africa_sub_saharan,2550,51.3,571000
1955,Mexico,america_north,5130,53.8,32600000
1955,"Micronesia, Fed. Sts.",east_asia_pacific,1290,54.2,37900
1955,Moldova,europe_east,3140,58.1,2630000
1955,Mongolia,east_asia_pacific,1020,43.8,855000
1955,Montenegro,europe_east,4820,62.7,444000
1955,Morocco,africa_north,2150,48.6,10500000
1955,Mozambique,africa_sub_saharan,450,38.4,6700000
1955,Myanmar,east_asia_pacific,704,37.4,18900000
1955,Namibia,africa_sub_saharan,4120,47.6,538000
1955,Nepal,asia_west,881,41.2,9290000
1955,Netherlands,europe_west,11500,72.6,10700000
1955,New Zealand,east_asia_pacific,14900,70.7,2140000
1955,Nicaragua,america_north,4490,47.1,1510000
1955,Niger,africa_sub_saharan,1060,41.1,2960000
1955,Nigeria,africa_sub_saharan,3110,45.5,41100000
1955,North Korea,east_asia_pacific,1150,52.1,10100000
1955,Norway,europe_west,13400,73.4,3430000
1955,Oman,asia_west,3760,38.6,496000
1955,Pakistan,asia_west,1180,43.5,40400000
1955,Palestine,asia_west,1210,52.1,988000
1955,Panama,america_north,3490,60.3,981000
1955,Papua New Guinea,east_asia_pacific,1020,41.2,1820000
1955,Paraguay,america_south,2890,66.2,1670000
1955,Peru,america_south,5030,40.8,8790000
1955,Philippines,east_asia_pacific,2380,58,22200000
1955,Poland,europe_west,5440,63.8,27300000
1955,Portugal,europe_west,4570,61.6,8670000
1955,Qatar,asia_west,4880,56.6,35900
1955,Romania,europe_east,5070,62,17500000
1955,Russia,europe_east,9090,63,111000000
1955,Rwanda,africa_sub_saharan,589,42.5,2530000
1955,Samoa,east_asia_pacific,3150,54.8,94200
1955,Sao Tome and Principe,africa_sub_saharan,1080,49.5,58800
1955,Saudi Arabia,asia_west,4860,51.4,3560000
1955,Senegal,africa_sub_saharan,1910,43.2,2810000
1955,Serbia,europe_east,5200,62,7230000
1955,Seychelles,africa_sub_saharan,5500,58.1,38900
1955,Sierra Leone,africa_sub_saharan,1170,37.2,2160000
1955,Singapore,east_asia_pacific,4200,62.8,1310000
1955,Slovak Republic,europe_east,6760,67.9,3820000
1955,Slovenia,europe_east,6000,65.7,1530000
1955,Solomon Islands,east_asia_pacific,1020,46.9,102000
1955,Somalia,africa_sub_saharan,1130,41.4,2490000
1955,South Africa,africa_sub_saharan,7580,50,15400000
1955,South Korea,east_asia_pacific,1120,50.1,21500000
1955,South Sudan,africa_sub_saharan,2130,38.6,2720000
1955,Spain,europe_west,5120,66.5,29100000
1955,Sri Lanka,asia_west,1950,57.3,8780000
1955,St. Lucia,america_north,1860,55.5,86700
1955,St. Vincent and the Grenadines,america_north,2500,52.6,73500
1955,Sudan,africa_sub_saharan,2000,46.1,6550000
1955,Suriname,america_south,6190,58.5,250000
1955,Swaziland,africa_sub_saharan,1610,45,307000
1955,Sweden,europe_west,13200,72.5,7260000
1955,Switzerland,europe_west,24300,70,4970000
1955,Syria,asia_west,2260,54.1,3910000
1955,Tajikistan,asia_west,2850,51.1,1790000
1955,Tanzania,africa_sub_saharan,1050,46.5,8740000
1955,Thailand,east_asia_pacific,1360,54.8,23700000
1955,Timor-Leste,east_asia_pacific,711,34.1,461000
1955,Togo,africa_sub_saharan,1110,40.6,1470000
1955,Tonga,east_asia_pacific,1460,60,55300
1955,Trinidad and Tobago,america_north,5540,59.6,740000
1955,Tunisia,africa_north,1870,43.8,3940000
1955,Turkey,europe_east,4300,45.5,24300000
1955,Turkmenistan,asia_west,5870,50.4,1360000
1955,Uganda,africa_sub_saharan,822,42.4,5900000
1955,Ukraine,europe_east,4640,64.9,40000000
1955,United Arab Emirates,asia_west,1240,49.1,79600
1955,United Kingdom,europe_west,12600,70.1,51100000
1955,United States,america_north,17400,69.6,172000000
1955,Uruguay,america_south,8950,66.5,2370000
1955,Uzbekistan,asia_west,2000,57.1,7300000
1955,Vanuatu,east_asia_pacific,1380,46.7,54900
1955,Venezuela,america_south,12500,58,6760000
1955,Vietnam,east_asia_pacific,1090,51,28100000
1955,Yemen,asia_west,1380,28.1,4770000
1955,Zambia,africa_sub_saharan,2830,48,2630000
1955,Zimbabwe,africa_sub_saharan,1740,51.6,3200000
1956,Afghanistan,asia_west,1160,35.8,8400000
1956,Albania,europe_east,2290,58.3,1460000
1956,Algeria,africa_north,4740,49.7,10100000
1956,Angola,africa_sub_saharan,3400,39.9,5220000
1956,Antigua and Barbuda,america_north,4010,61,53400
1956,Argentina,america_south,8640,63.2,19300000
1956,Armenia,europe_east,2300,60.6,1620000
1956,Australia,east_asia_pacific,13200,70.4,9420000
1956,Austria,europe_west,10000,67.7,6970000
1956,Azerbaijan,europe_east,4580,56.4,3430000
1956,Bahamas,america_north,12800,60.5,91900
1956,Bahrain,asia_west,20300,47.5,139000
1956,Bangladesh,asia_west,1060,42,43200000
1956,Barbados,america_north,4090,62.3,228000
1956,Belarus,europe_east,3580,66.2,7870000
1956,Belgium,europe_west,12000,68.8,8940000
1956,Belize,america_north,1950,58.5,82100
1956,Benin,africa_sub_saharan,1160,38.9,2320000
1956,Bhutan,asia_west,908,39.3,202000
1956,Bolivia,america_south,2850,44.9,3430000
1956,Bosnia and Herzegovina,europe_east,1320,57.4,2990000
1956,Botswana,africa_sub_saharan,922,50.5,480000
1956,Brazil,america_south,3520,54.7,64400000
1956,Brunei,east_asia_pacific,62600,58.7,66900
1956,Bulgaria,europe_east,3550,65,7630000
1956,Burkina Faso,africa_sub_saharan,605,36.4,4570000
1956,Burundi,africa_sub_saharan,600,40.8,2580000
1956,Cambodia,east_asia_pacific,1320,43.4,5180000
1956,Cameroon,africa_sub_saharan,1700,44,4790000
1956,Canada,america_north,14300,70.1,16200000
1956,Cape Verde,africa_sub_saharan,792,52.8,198000
1956,Central African Republic,africa_sub_saharan,1370,39.4,1420000
1956,Chad,africa_sub_saharan,1400,43,2790000
1956,Chile,america_south,5520,56.8,7060000
1956,China,east_asia_pacific,738,49.3,620000000
1956,Colombia,america_south,3410,57.9,14600000
1956,Comoros,africa_sub_saharan,917,44.5,179000
1956,"Congo, Dem. Rep.",africa_sub_saharan,2210,45.2,13800000
1956,"Congo, Rep.",africa_sub_saharan,2040,42.4,942000
1956,Costa Rica,america_north,3590,60.9,1160000
1956,Cote d'Ivoire,africa_sub_saharan,2270,39,3120000
1956,Croatia,europe_east,5490,62.6,4060000
1956,Cuba,america_north,9620,63.1,6650000
1956,Cyprus,europe_west,4710,66.3,540000
1956,Czech Republic,europe_east,9570,69.5,9420000
1956,Denmark,europe_west,12900,72,4470000
1956,Djibouti,africa_north,3500,50.2,71500
1956,Dominican Republic,america_north,2550,53.4,2880000
1956,Ecuador,america_south,4040,54.5,4070000
1956,Egypt,africa_north,1720,44.6,24200000
1956,El Salvador,america_north,3890,49.8,2490000
1956,Equatorial Guinea,africa_sub_saharan,563,39,242000
1956,Eritrea,africa_sub_saharan,893,40.3,1280000
1956,Estonia,europe_east,6470,67.2,1170000
1956,Ethiopia,africa_sub_saharan,638,36.4,20300000
1956,Fiji,east_asia_pacific,3230,57.6,346000
1956,Finland,europe_east,9020,67.7,4280000
1956,France,europe_west,9920,68.8,43900000
1956,Gabon,africa_sub_saharan,1060,42.3,485000
1956,Gambia,africa_sub_saharan,1110,43.3,317000
1956,Georgia,europe_east,2950,59.5,3760000
1956,Germany,europe_west,11700,68.5,71900000
1956,Ghana,africa_sub_saharan,2170,48.5,5860000
1956,Greece,europe_west,5300,68.7,8070000
1956,Grenada,america_north,1890,60.9,82800
1956,Guatemala,america_north,3140,42.6,3740000
1956,Guinea,africa_sub_saharan,728,40.7,3360000
1956,Guinea-Bissau,africa_sub_saharan,1140,37.9,584000
1956,Guyana,america_south,3460,58.8,500000
1956,Haiti,america_north,2410,38.6,3580000
1956,Honduras,america_north,2450,47.1,1820000
1956,Hungary,europe_east,7150,66,9880000
1956,Iceland,europe_west,10700,73.1,161000
1956,India,asia_west,987,38.7,417000000
1956,Indonesia,east_asia_pacific,1680,42.3,79200000
1956,Iran,asia_west,3930,46,19800000
1956,Iraq,asia_west,5310,44.5,6650000
1956,Ireland,europe_west,7060,69.2,2880000
1956,Israel,asia_west,5780,65.9,1800000
1956,Italy,europe_west,8480,67.5,48600000
1956,Jamaica,america_north,4450,61.9,1560000
1956,Japan,east_asia_pacific,3700,65.8,90000000
1956,Jordan,asia_west,3740,50.9,728000
1956,Kazakhstan,asia_west,7630,57.6,8370000
1956,Kenya,africa_sub_saharan,1940,48,7190000
1956,Kiribati,east_asia_pacific,2480,47.7,37500
1956,Kuwait,asia_west,12800,59.6,192000
1956,Kyrgyz Republic,asia_west,2570,53.7,1950000
1956,Lao,east_asia_pacific,1200,38.8,1930000
1956,Latvia,europe_east,4980,66.3,2020000
1956,Lebanon,asia_west,9720,62.3,1580000
1956,Lesotho,africa_sub_saharan,508,49.5,799000
1956,Liberia,africa_sub_saharan,1670,40,1030000
1956,Libya,africa_north,8320,43.4,1280000
1956,Lithuania,europe_east,8220,67,2650000
1956,Luxembourg,europe_west,20500,67.4,307000
1956,"Macedonia, FYR",europe_east,2880,58.7,1410000
1956,Madagascar,africa_sub_saharan,2160,42.4,4650000
1956,Malawi,africa_sub_saharan,489,39.2,3320000
1956,Malaysia,east_asia_pacific,2930,57.1,7250000
1956,Maldives,asia_west,995,30.7,81500
1956,Mali,africa_sub_saharan,779,33.2,5030000
1956,Malta,europe_west,2690,65.7,313000
1956,Mauritania,africa_sub_saharan,1430,44.4,767000
1956,Mauritius,africa_sub_saharan,2560,52.4,588000
1956,Mexico,america_north,5330,54.7,33600000
1956,"Micronesia, Fed. Sts.",east_asia_pacific,1310,54.6,39100
1956,Moldova,europe_east,3380,58.5,2700000
1956,Mongolia,east_asia_pacific,1050,44.4,872000
1956,Montenegro,europe_east,4680,63.3,453000
1956,Morocco,africa_north,2110,49,10900000
1956,Mozambique,africa_sub_saharan,444,39.1,6830000
1956,Myanmar,east_asia_pacific,733,38.3,19300000
1956,Namibia,africa_sub_saharan,4180,48.4,549000
1956,Nepal,asia_west,910,41.7,9450000
1956,Netherlands,europe_west,11900,72.6,10900000
1956,New Zealand,east_asia_pacific,15400,70.9,2180000
1956,Nicaragua,america_north,4350,47.8,1560000
1956,Niger,africa_sub_saharan,1080,41.3,3040000
1956,Nigeria,africa_sub_saharan,2980,46.1,41800000
1956,North Korea,east_asia_pacific,1210,53.9,10300000
1956,Norway,europe_west,14000,73.5,3460000
1956,Oman,asia_west,3930,39.5,506000
1956,Pakistan,asia_west,1190,44.7,41200000
1956,Palestine,asia_west,1200,52.5,1000000
1956,Panama,america_north,3580,60.8,1010000
1956,Papua New Guinea,east_asia_pacific,1030,41.8,1860000
1956,Paraguay,america_south,2940,66.4,1720000
1956,Peru,america_south,5090,41.2,9020000
1956,Philippines,east_asia_pacific,2470,58.4,23000000
1956,Poland,europe_west,5580,64.7,27800000
1956,Portugal,europe_west,4740,61.4,8730000
1956,Qatar,asia_west,6150,57.3,37600
1956,Romania,europe_east,5240,62.6,17700000
1956,Russia,europe_east,9800,64.5,113000000
1956,Rwanda,africa_sub_saharan,599,42.8,2610000
1956,Samoa,east_asia_pacific,3190,55.5,96800
1956,Sao Tome and Principe,africa_sub_saharan,1150,50,59700
1956,Saudi Arabia,asia_west,5640,52.1,3650000
1956,Senegal,africa_sub_saharan,1940,43.8,2880000
1956,Serbia,europe_east,5030,62.6,7310000
1956,Seychelles,africa_sub_saharan,5450,58.5,39300
1956,Sierra Leone,africa_sub_saharan,1190,37.6,2180000
1956,Singapore,east_asia_pacific,4630,63.6,1370000
1956,Slovak Republic,europe_east,7090,68.5,3890000
1956,Slovenia,europe_east,5820,66.1,1540000
1956,Solomon Islands,east_asia_pacific,1040,47.4,105000
1956,Somalia,africa_sub_saharan,1150,42,2540000
1956,South Africa,africa_sub_saharan,7750,50.6,15800000
1956,South Korea,east_asia_pacific,1110,50.8,22200000
1956,South Sudan,africa_sub_saharan,2300,39.3,2760000
1956,Spain,europe_west,5500,66.5,29400000
1956,Sri Lanka,asia_west,1910,58,8980000
1956,St. Lucia,america_north,1940,56.2,87200
1956,St. Vincent and the Grenadines,america_north,2580,53.5,75100
1956,Sudan,africa_sub_saharan,2160,46.6,6730000
1956,Suriname,america_south,6330,59,257000
1956,Swaziland,africa_sub_saharan,1640,45.4,315000
1956,Sweden,europe_west,13600,72.5,7300000
1956,Switzerland,europe_west,25500,70.1,5030000
1956,Syria,asia_west,2610,54.7,4030000
1956,Tajikistan,asia_west,3070,51.5,1850000
1956,Tanzania,africa_sub_saharan,1040,46.9,8990000
1956,Thailand,east_asia_pacific,1330,55.3,24400000
